[2025-07-25 14:52:23] [INFO] [gru.py:27] - Loading dataset from: dataset\YouTube\processed\extracted_labels_Youtube.csv
[2025-07-25 14:52:23] [INFO] [gru.py:32] - Using device: cuda
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 1] Loss: 1.2382 | Accuracy: 54.5455%
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 54] Loss: 0.3395 | Accuracy: 86.3636%
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 55] Loss: 0.4517 | Accuracy: 85.2273%
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 56] Loss: 0.3753 | Accuracy: 85.2273%
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 57] Loss: 0.4782 | Accuracy: 82.9545%
[2025-07-25 14:52:24] [INFO] [gru.py:84] - [Epoch 58] Loss: 0.5065 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 59] Loss: 0.3258 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 60] Loss: 0.2998 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 61] Loss: 0.2708 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 62] Loss: 0.3496 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 63] Loss: 0.3682 | Accuracy: 84.0909%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 64] Loss: 0.2712 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 65] Loss: 0.3632 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 66] Loss: 0.3078 | Accuracy: 84.0909%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 67] Loss: 0.3362 | Accuracy: 80.6818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 68] Loss: 0.3420 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 69] Loss: 0.2945 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 70] Loss: 0.4319 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 71] Loss: 0.3476 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 72] Loss: 0.3067 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 73] Loss: 0.2401 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 74] Loss: 0.3719 | Accuracy: 82.9545%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 75] Loss: 0.3657 | Accuracy: 85.2273%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 76] Loss: 0.3272 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 77] Loss: 0.2418 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 78] Loss: 0.3779 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 79] Loss: 0.3003 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 80] Loss: 0.3373 | Accuracy: 84.0909%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 81] Loss: 0.3024 | Accuracy: 93.1818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 82] Loss: 0.2832 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 83] Loss: 0.3048 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 84] Loss: 0.2822 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 85] Loss: 0.3083 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 86] Loss: 0.3315 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 87] Loss: 0.3738 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 88] Loss: 0.2901 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 89] Loss: 0.2901 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 90] Loss: 0.3022 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 91] Loss: 0.3012 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 92] Loss: 0.3661 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 93] Loss: 0.3455 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 94] Loss: 0.4504 | Accuracy: 81.8182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 95] Loss: 0.2783 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 96] Loss: 0.2823 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 97] Loss: 0.2463 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 98] Loss: 0.2753 | Accuracy: 85.2273%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 99] Loss: 0.3307 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 100] Loss: 0.2752 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 101] Loss: 0.2868 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 102] Loss: 0.2768 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 103] Loss: 0.2432 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 104] Loss: 0.2666 | Accuracy: 93.1818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 105] Loss: 0.2507 | Accuracy: 93.1818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 106] Loss: 0.2378 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 107] Loss: 0.2291 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 108] Loss: 0.2971 | Accuracy: 94.3182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 109] Loss: 0.2179 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 110] Loss: 0.3145 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 111] Loss: 0.2505 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 112] Loss: 0.3178 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 113] Loss: 0.3266 | Accuracy: 85.2273%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 114] Loss: 0.2610 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 115] Loss: 0.2591 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 116] Loss: 0.2649 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 117] Loss: 0.2497 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 118] Loss: 0.3257 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 119] Loss: 0.2718 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 120] Loss: 0.2194 | Accuracy: 94.3182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 121] Loss: 0.2493 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 122] Loss: 0.2303 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 123] Loss: 0.3747 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 124] Loss: 0.2531 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 125] Loss: 0.2424 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 126] Loss: 0.3011 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 127] Loss: 0.2529 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 128] Loss: 0.2269 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 129] Loss: 0.3086 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 130] Loss: 0.2343 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 131] Loss: 0.2623 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 132] Loss: 0.1781 | Accuracy: 95.4545%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 133] Loss: 0.2433 | Accuracy: 93.1818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 134] Loss: 0.2875 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 135] Loss: 0.2619 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 136] Loss: 0.2751 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 137] Loss: 0.3277 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 138] Loss: 0.2367 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 139] Loss: 0.1993 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 140] Loss: 0.2432 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 141] Loss: 0.2631 | Accuracy: 94.3182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 142] Loss: 0.3200 | Accuracy: 86.3636%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 143] Loss: 0.1765 | Accuracy: 94.3182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 144] Loss: 0.2086 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 145] Loss: 0.2730 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 146] Loss: 0.2298 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 147] Loss: 0.2185 | Accuracy: 90.9091%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 148] Loss: 0.2063 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 149] Loss: 0.2090 | Accuracy: 92.0455%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 150] Loss: 0.2032 | Accuracy: 88.6364%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 151] Loss: 0.2708 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 152] Loss: 0.1942 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 153] Loss: 0.2573 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 154] Loss: 0.3010 | Accuracy: 85.2273%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 155] Loss: 0.2145 | Accuracy: 93.1818%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 156] Loss: 0.2074 | Accuracy: 89.7727%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 157] Loss: 0.2341 | Accuracy: 87.5000%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 158] Loss: 0.2114 | Accuracy: 94.3182%
[2025-07-25 14:52:25] [INFO] [gru.py:84] - [Epoch 159] Loss: 0.1647 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 160] Loss: 0.2529 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 161] Loss: 0.2042 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 162] Loss: 0.2223 | Accuracy: 89.7727%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 163] Loss: 0.1759 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 164] Loss: 0.2137 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 165] Loss: 0.1510 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 166] Loss: 0.1709 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 167] Loss: 0.1721 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 168] Loss: 0.1708 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 169] Loss: 0.1480 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 170] Loss: 0.1898 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 171] Loss: 0.2156 | Accuracy: 88.6364%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 172] Loss: 0.1891 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 173] Loss: 0.1438 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 174] Loss: 0.2244 | Accuracy: 85.2273%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 175] Loss: 0.2092 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 176] Loss: 0.2293 | Accuracy: 87.5000%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 177] Loss: 0.1520 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 178] Loss: 0.1454 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 179] Loss: 0.2350 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 180] Loss: 0.1601 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 181] Loss: 0.2143 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 182] Loss: 0.2116 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 183] Loss: 0.1876 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 184] Loss: 0.1607 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 185] Loss: 0.1656 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 186] Loss: 0.1482 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 187] Loss: 0.1626 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 188] Loss: 0.1509 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 189] Loss: 0.2746 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 190] Loss: 0.1609 | Accuracy: 89.7727%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 191] Loss: 0.1424 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 192] Loss: 0.1539 | Accuracy: 96.5909%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 193] Loss: 0.2111 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 194] Loss: 0.1564 | Accuracy: 90.9091%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 195] Loss: 0.1797 | Accuracy: 87.5000%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 196] Loss: 0.1801 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 197] Loss: 0.1418 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 198] Loss: 0.1709 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 199] Loss: 0.1477 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 200] Loss: 0.1555 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 201] Loss: 0.0942 | Accuracy: 96.5909%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 202] Loss: 0.1504 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 203] Loss: 0.1981 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 204] Loss: 0.1430 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 205] Loss: 0.1185 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 206] Loss: 0.1729 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 207] Loss: 0.1552 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 208] Loss: 0.1088 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 209] Loss: 0.1341 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 210] Loss: 0.1660 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 211] Loss: 0.1297 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 212] Loss: 0.1185 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 213] Loss: 0.2321 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 214] Loss: 0.0853 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 215] Loss: 0.1755 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 216] Loss: 0.1857 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 217] Loss: 0.1220 | Accuracy: 96.5909%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 218] Loss: 0.1274 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 219] Loss: 0.1323 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 220] Loss: 0.1703 | Accuracy: 89.7727%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 221] Loss: 0.1648 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 222] Loss: 0.1319 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 223] Loss: 0.1662 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 224] Loss: 0.1013 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 225] Loss: 0.1702 | Accuracy: 95.4545%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 226] Loss: 0.1488 | Accuracy: 92.0455%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 227] Loss: 0.1436 | Accuracy: 93.1818%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 228] Loss: 0.1069 | Accuracy: 94.3182%
[2025-07-25 14:52:26] [INFO] [gru.py:84] - [Epoch 229] Loss: 0.1289 | Accuracy: 95.4545%
